,label,0,1,2,3,4,5,6,7,8
1137,4,0,0,0,0,1,0,0,0,0
1138,1,0,1,0,0,0,0,0,0,0
1139,"0,4",1,0,0,0,1,0,0,0,0
1140,0,1,0,0,0,0,0,0,0,0
1141,1,0,1,0,0,0,0,0,0,0
1142,"1,2,5",0,1,1,0,0,1,0,0,0
1143,"0,1,5,7",1,1,0,0,0,1,0,1,0
1144,"0,1,5,7",1,1,0,0,0,1,0,1,0
1145,0,1,0,0,0,0,0,0,0,0
1146,0,1,0,0,0,0,0,0,0,0
1147,"0,1,7",1,1,0,0,0,0,0,1,0
1148,"0,1,5,7",1,1,0,0,0,1,0,1,0
1149,1,0,1,0,0,0,0,0,0,0
1150,1,0,1,0,0,0,0,0,0,0
1151,"1,8",0,1,0,0,0,0,0,0,1
1152,0,1,0,0,0,0,0,0,0,0
1153,0,1,0,0,0,0,0,0,0,0
1154,4,0,0,0,0,1,0,0,0,0
1155,"1,5",0,1,0,0,0,1,0,0,0
1156,"1,5,7",0,1,0,0,0,1,0,1,0
1157,0,1,0,0,0,0,0,0,0,0
1158,7,0,0,0,0,0,0,0,1,0
1159,"1,5",0,1,0,0,0,1,0,0,0
1160,"1,2,5,7",0,1,1,0,0,1,0,1,0
1161,0,1,0,0,0,0,0,0,0,0
1162,"0,1,6",1,1,0,0,0,0,1,0,0
1163,"1,5,7",0,1,0,0,0,1,0,1,0
1164,"1,5",0,1,0,0,0,1,0,0,0
1165,5,0,0,0,0,0,1,0,0,0
1166,0,1,0,0,0,0,0,0,0,0
1167,"0,1,4,5",1,1,0,0,1,1,0,0,0
1168,0,1,0,0,0,0,0,0,0,0
1169,"0,1,2,5",1,1,1,0,0,1,0,0,0
1170,"2,5",0,0,1,0,0,1,0,0,0
1171,"0,5",1,0,0,0,0,1,0,0,0
1172,0,1,0,0,0,0,0,0,0,0
1173,0,1,0,0,0,0,0,0,0,0
1174,7,0,0,0,0,0,0,0,1,0
1175,"2,3,5",0,0,1,1,0,1,0,0,0
1176,"0,1,5",1,1,0,0,0,1,0,0,0
1177,"1,7",0,1,0,0,0,0,0,1,0
1178,1,0,1,0,0,0,0,0,0,0
1179,"0,1,5,6,7,8",1,1,0,0,0,1,1,1,1
1180,7,0,0,0,0,0,0,0,1,0
1181,0,1,0,0,0,0,0,0,0,0
1182,0,1,0,0,0,0,0,0,0,0
1183,0,1,0,0,0,0,0,0,0,0
1184,0,1,0,0,0,0,0,0,0,0
1185,0,1,0,0,0,0,0,0,0,0
1186,"2,5",0,0,1,0,0,1,0,0,0
1187,0,1,0,0,0,0,0,0,0,0
1188,"0,2",1,0,1,0,0,0,0,0,0
1189,"0,1,7",1,1,0,0,0,0,0,1,0
1190,7,0,0,0,0,0,0,0,1,0
1191,"0,1,5",1,1,0,0,0,1,0,0,0
1192,0,1,0,0,0,0,0,0,0,0
1193,"0,1,5",1,1,0,0,0,1,0,0,0
1194,"0,1,5",1,1,0,0,0,1,0,0,0
1195,"0,1,2,3,4,5",1,1,1,1,1,1,0,0,0
1196,1,0,1,0,0,0,0,0,0,0
1197,"0,1,5,7",1,1,0,0,0,1,0,1,0
1198,"0,5",1,0,0,0,0,1,0,0,0
1199,0,1,0,0,0,0,0,0,0,0
1200,0,1,0,0,0,0,0,0,0,0
1201,"2,5",0,0,1,0,0,1,0,0,0
1202,0,1,0,0,0,0,0,0,0,0
1203,0,1,0,0,0,0,0,0,0,0
1204,"0,1,4,5",1,1,0,0,1,1,0,0,0
1205,"0,1,2,3,4,5",1,1,1,1,1,1,0,0,0
1206,0,1,0,0,0,0,0,0,0,0
1207,1,0,1,0,0,0,0,0,0,0
1208,"0,1,5,7",1,1,0,0,0,1,0,1,0
1209,0,1,0,0,0,0,0,0,0,0
1210,"2,3,5",0,0,1,1,0,1,0,0,0
1211,0,1,0,0,0,0,0,0,0,0
1212,0,1,0,0,0,0,0,0,0,0
1213,7,0,0,0,0,0,0,0,1,0
1214,0,1,0,0,0,0,0,0,0,0
1215,0,1,0,0,0,0,0,0,0,0
1216,0,1,0,0,0,0,0,0,0,0
1217,0,1,0,0,0,0,0,0,0,0
1218,0,1,0,0,0,0,0,0,0,0
1219,0,1,0,0,0,0,0,0,0,0
1220,"0,1,5,7",1,1,0,0,0,1,0,1,0
1221,0,1,0,0,0,0,0,0,0,0
1222,"1,7",0,1,0,0,0,0,0,1,0
1223,0,1,0,0,0,0,0,0,0,0
1224,1,0,1,0,0,0,0,0,0,0
1225,"1,5",0,1,0,0,0,1,0,0,0
1226,"0,1,5,7",1,1,0,0,0,1,0,1,0
1227,"1,5",0,1,0,0,0,1,0,0,0
1228,1,0,1,0,0,0,0,0,0,0
1229,0,1,0,0,0,0,0,0,0,0
1230,0,1,0,0,0,0,0,0,0,0
1231,0,1,0,0,0,0,0,0,0,0
1232,0,1,0,0,0,0,0,0,0,0
1233,0,1,0,0,0,0,0,0,0,0
1234,"1,5,7",0,1,0,0,0,1,0,1,0
1235,1,0,1,0,0,0,0,0,0,0
1236,1,0,1,0,0,0,0,0,0,0
1237,"1,7",0,1,0,0,0,0,0,1,0
1238,"0,6",1,0,0,0,0,0,1,0,0
1239,6,0,0,0,0,0,0,1,0,0
1240,7,0,0,0,0,0,0,0,1,0
1241,0,1,0,0,0,0,0,0,0,0
1242,"1,5,7",0,1,0,0,0,1,0,1,0
1243,"0,1,2,5,7",1,1,1,0,0,1,0,1,0
1244,"5,7",0,0,0,0,0,1,0,1,0
1245,0,1,0,0,0,0,0,0,0,0
1246,"2,5",0,0,1,0,0,1,0,0,0
1247,"0,5",1,0,0,0,0,1,0,0,0
1248,"0,1,5",1,1,0,0,0,1,0,0,0
1249,"0,1,5,7",1,1,0,0,0,1,0,1,0
1250,"0,1,5",1,1,0,0,0,1,0,0,0
1251,"0,1,5,7",1,1,0,0,0,1,0,1,0
1252,"1,5",0,1,0,0,0,1,0,0,0
1253,"0,1,2,5,6,7,8",1,1,1,0,0,1,1,1,1
1254,6,0,0,0,0,0,0,1,0,0
1255,"1,5",0,1,0,0,0,1,0,0,0
1256,"0,5",1,0,0,0,0,1,0,0,0
1257,0,1,0,0,0,0,0,0,0,0
1258,0,1,0,0,0,0,0,0,0,0
1259,0,1,0,0,0,0,0,0,0,0
1260,0,1,0,0,0,0,0,0,0,0
1261,"0,4,5",1,0,0,0,1,1,0,0,0
1262,1,0,1,0,0,0,0,0,0,0
1263,7,0,0,0,0,0,0,0,1,0
1264,7,0,0,0,0,0,0,0,1,0
1265,"0,1,7",1,1,0,0,0,0,0,1,0
1266,"1,5",0,1,0,0,0,1,0,0,0
1267,7,0,0,0,0,0,0,0,1,0
1268,0,1,0,0,0,0,0,0,0,0
1269,7,0,0,0,0,0,0,0,1,0
1270,0,1,0,0,0,0,0,0,0,0
1271,0,1,0,0,0,0,0,0,0,0
1272,6,0,0,0,0,0,0,1,0,0
1273,0,1,0,0,0,0,0,0,0,0
1274,1,0,1,0,0,0,0,0,0,0
1275,1,0,1,0,0,0,0,0,0,0
1276,1,0,1,0,0,0,0,0,0,0
1277,1,0,1,0,0,0,0,0,0,0
1278,0,1,0,0,0,0,0,0,0,0
1279,1,0,1,0,0,0,0,0,0,0
1280,"1,6",0,1,0,0,0,0,1,0,0
1281,0,1,0,0,0,0,0,0,0,0
1282,1,0,1,0,0,0,0,0,0,0
1283,1,0,1,0,0,0,0,0,0,0
1284,"1,4",0,1,0,0,1,0,0,0,0
1285,0,1,0,0,0,0,0,0,0,0
1286,"0,4",1,0,0,0,1,0,0,0,0
1287,"0,1,2,3,4,5,6,7,8",1,1,1,1,1,1,1,1,1
1288,0,1,0,0,0,0,0,0,0,0
1289,0,1,0,0,0,0,0,0,0,0
1290,0,1,0,0,0,0,0,0,0,0
1291,"0,1,2",1,1,1,0,0,0,0,0,0
1292,"1,5",0,1,0,0,0,1,0,0,0
1293,"0,1,5,7",1,1,0,0,0,1,0,1,0
1294,"0,1,5,7",1,1,0,0,0,1,0,1,0
1295,0,1,0,0,0,0,0,0,0,0
1296,1,0,1,0,0,0,0,0,0,0
1297,"0,1,5,6,7",1,1,0,0,0,1,1,1,0
1298,1,0,1,0,0,0,0,0,0,0
1299,"1,7",0,1,0,0,0,0,0,1,0
1300,0,1,0,0,0,0,0,0,0,0
1301,1,0,1,0,0,0,0,0,0,0
1302,"1,5",0,1,0,0,0,1,0,0,0
1303,0,1,0,0,0,0,0,0,0,0
1304,1,0,1,0,0,0,0,0,0,0
1305,"2,5",0,0,1,0,0,1,0,0,0
1306,"1,5,6",0,1,0,0,0,1,1,0,0
1307,"1,6",0,1,0,0,0,0,1,0,0
1308,0,1,0,0,0,0,0,0,0,0
1309,1,0,1,0,0,0,0,0,0,0
1310,0,1,0,0,0,0,0,0,0,0
1311,"2,5",0,0,1,0,0,1,0,0,0
1312,"2,5",0,0,1,0,0,1,0,0,0
1313,"2,5",0,0,1,0,0,1,0,0,0
1314,4,0,0,0,0,1,0,0,0,0
1315,1,0,1,0,0,0,0,0,0,0
1316,"1,5",0,1,0,0,0,1,0,0,0
1317,5,0,0,0,0,0,1,0,0,0
1318,"0,5",1,0,0,0,0,1,0,0,0
1319,5,0,0,0,0,0,1,0,0,0
1320,1,0,1,0,0,0,0,0,0,0
1321,1,0,1,0,0,0,0,0,0,0
1322,1,0,1,0,0,0,0,0,0,0
1323,"0,4",1,0,0,0,1,0,0,0,0
1324,0,1,0,0,0,0,0,0,0,0
1325,"0,1,6",1,1,0,0,0,0,1,0,0
1326,0,1,0,0,0,0,0,0,0,0
1327,"1,6",0,1,0,0,0,0,1,0,0
1328,"1,6",0,1,0,0,0,0,1,0,0
1329,0,1,0,0,0,0,0,0,0,0
1330,0,1,0,0,0,0,0,0,0,0
1331,"0,1,5,6,7,8",1,1,0,0,0,1,1,1,1
1332,0,1,0,0,0,0,0,0,0,0
1333,0,1,0,0,0,0,0,0,0,0
1334,1,0,1,0,0,0,0,0,0,0
1335,"4,1,5",0,1,0,0,1,1,0,0,0
1336,"1,4",0,1,0,0,1,0,0,0,0
1337,"1,4",0,1,0,0,1,0,0,0,0
1338,"0,1,2,5",1,1,1,0,0,1,0,0,0
1339,0,1,0,0,0,0,0,0,0,0
1340,"0,1,5,7",1,1,0,0,0,1,0,1,0
1341,"0,1,5",1,1,0,0,0,1,0,0,0
1342,"1,5",0,1,0,0,0,1,0,0,0
1343,1,0,1,0,0,0,0,0,0,0
1344,7,0,0,0,0,0,0,0,1,0
1345,6,0,0,0,0,0,0,1,0,0
1346,1,0,1,0,0,0,0,0,0,0
1347,0,1,0,0,0,0,0,0,0,0
1348,"0,4",1,0,0,0,1,0,0,0,0
1349,"0,1,4,5",1,1,0,0,1,1,0,0,0
1350,"0,1,5",1,1,0,0,0,1,0,0,0
1351,"0,4",1,0,0,0,1,0,0,0,0
1352,0,1,0,0,0,0,0,0,0,0
1353,"0,4",1,0,0,0,1,0,0,0,0
1354,0,1,0,0,0,0,0,0,0,0
1355,0,1,0,0,0,0,0,0,0,0
1356,0,1,0,0,0,0,0,0,0,0
1357,6,0,0,0,0,0,0,1,0,0
1358,6,0,0,0,0,0,0,1,0,0
1359,7,0,0,0,0,0,0,0,1,0
1360,0,1,0,0,0,0,0,0,0,0
1361,"0,7",1,0,0,0,0,0,0,1,0
1362,0,1,0,0,0,0,0,0,0,0
1363,1,0,1,0,0,0,0,0,0,0
1364,0,1,0,0,0,0,0,0,0,0
1365,0,1,0,0,0,0,0,0,0,0
1366,"2,6",0,0,1,0,0,0,1,0,0
1367,"2,3",0,0,1,1,0,0,0,0,0
1368,"0,1,5,7",1,1,0,0,0,1,0,1,0
1369,"1,6",0,1,0,0,0,0,1,0,0
1370,0,1,0,0,0,0,0,0,0,0
1371,0,1,0,0,0,0,0,0,0,0
1372,1,0,1,0,0,0,0,0,0,0
1373,"0,1,6",1,1,0,0,0,0,1,0,0
1374,"0,1,2",1,1,1,0,0,0,0,0,0
1375,"1,2,5",0,1,1,0,0,1,0,0,0
1376,1,0,1,0,0,0,0,0,0,0
1377,1,0,1,0,0,0,0,0,0,0
1378,1,0,1,0,0,0,0,0,0,0
1379,"1,7",0,1,0,0,0,0,0,1,0
1380,"1,5,7",0,1,0,0,0,1,0,1,0
1381,"1,5",0,1,0,0,0,1,0,0,0
1382,"1,5",0,1,0,0,0,1,0,0,0
1383,"1,5",0,1,0,0,0,1,0,0,0
1384,"1,7",0,1,0,0,0,0,0,1,0
1385,0,1,0,0,0,0,0,0,0,0
1386,"0,1,4,5",1,1,0,0,1,1,0,0,0
1387,0,1,0,0,0,0,0,0,0,0
1388,"1,2,3",0,1,1,1,0,0,0,0,0
1389,1,0,1,0,0,0,0,0,0,0
1390,"1,2,3,5",0,1,1,1,0,1,0,0,0
1391,0,1,0,0,0,0,0,0,0,0
1392,0,1,0,0,0,0,0,0,0,0
1393,"1,5",0,1,0,0,0,1,0,0,0
1394,1,0,1,0,0,0,0,0,0,0
1395,"0,1,5,7",1,1,0,0,0,1,0,1,0
1396,"0,1,5",1,1,0,0,0,1,0,0,0
1397,0,1,0,0,0,0,0,0,0,0
1398,1,0,1,0,0,0,0,0,0,0
1399,0,1,0,0,0,0,0,0,0,0
1400,"1,5,6",0,1,0,0,0,1,1,0,0
1401,1,0,1,0,0,0,0,0,0,0
1402,1,0,1,0,0,0,0,0,0,0
1403,1,0,1,0,0,0,0,0,0,0
1404,"0,1,5,7",1,1,0,0,0,1,0,1,0
1405,"0,1,5",1,1,0,0,0,1,0,0,0
1406,1,0,1,0,0,0,0,0,0,0
1407,"1,5",0,1,0,0,0,1,0,0,0
1408,1,0,1,0,0,0,0,0,0,0
1409,"1,0",1,1,0,0,0,0,0,0,0
1410,0,1,0,0,0,0,0,0,0,0
1411,0,1,0,0,0,0,0,0,0,0
1412,0,1,0,0,0,0,0,0,0,0
1413,0,1,0,0,0,0,0,0,0,0
1414,0,1,0,0,0,0,0,0,0,0
1415,0,1,0,0,0,0,0,0,0,0
1416,0,1,0,0,0,0,0,0,0,0
1417,0,1,0,0,0,0,0,0,0,0
1418,0,1,0,0,0,0,0,0,0,0
1419,"0,1,5",1,1,0,0,0,1,0,0,0
1420,0,1,0,0,0,0,0,0,0,0
1421,"0,4",1,0,0,0,1,0,0,0,0
1422,0,1,0,0,0,0,0,0,0,0
1423,"0,1,5,7",1,1,0,0,0,1,0,1,0
1424,0,1,0,0,0,0,0,0,0,0
1425,"1,5",0,1,0,0,0,1,0,0,0
1426,5,0,0,0,0,0,1,0,0,0
1427,"0,4",1,0,0,0,1,0,0,0,0
1428,"1,5",0,1,0,0,0,1,0,0,0
1429,"1,5",0,1,0,0,0,1,0,0,0
1430,1,0,1,0,0,0,0,0,0,0
1431,"0,1,4,5",1,1,0,0,1,1,0,0,0
1432,"1,5",0,1,0,0,0,1,0,0,0
1433,"1,5",0,1,0,0,0,1,0,0,0
1434,"1,5",0,1,0,0,0,1,0,0,0
1435,"1,4",0,1,0,0,1,0,0,0,0
1436,0,1,0,0,0,0,0,0,0,0
1437,0,1,0,0,0,0,0,0,0,0
1438,0,1,0,0,0,0,0,0,0,0
1439,"0,4",1,0,0,0,1,0,0,0,0
1440,0,1,0,0,0,0,0,0,0,0
1441,"0,5",1,0,0,0,0,1,0,0,0
1442,1,0,1,0,0,0,0,0,0,0
1443,"1,5,6",0,1,0,0,0,1,1,0,0
1444,"0,1,5,7",1,1,0,0,0,1,0,1,0
1445,"1,6",0,1,0,0,0,0,1,0,0
1446,0,1,0,0,0,0,0,0,0,0
1447,0,1,0,0,0,0,0,0,0,0
1448,0,1,0,0,0,0,0,0,0,0
1449,"0,2,5",1,0,1,0,0,1,0,0,0
1450,0,1,0,0,0,0,0,0,0,0
1451,0,1,0,0,0,0,0,0,0,0
1452,7,0,0,0,0,0,0,0,1,0
1453,0,1,0,0,0,0,0,0,0,0
1454,0,1,0,0,0,0,0,0,0,0
1455,"0,1,5,7",1,1,0,0,0,1,0,1,0
1456,6,0,0,0,0,0,0,1,0,0
1457,0,1,0,0,0,0,0,0,0,0
1458,"0,1,5,7",1,1,0,0,0,1,0,1,0
1459,0,1,0,0,0,0,0,0,0,0
1460,0,1,0,0,0,0,0,0,0,0
1461,0,1,0,0,0,0,0,0,0,0
1462,"0,5",1,0,0,0,0,1,0,0,0
1463,"1,5",0,1,0,0,0,1,0,0,0
1464,0,1,0,0,0,0,0,0,0,0
1465,"1,5",0,1,0,0,0,1,0,0,0
1466,0,1,0,0,0,0,0,0,0,0
1467,0,1,0,0,0,0,0,0,0,0
1468,1,0,1,0,0,0,0,0,0,0
1469,1,0,1,0,0,0,0,0,0,0
1470,"1,4,6",0,1,0,0,1,0,1,0,0
1471,1,0,1,0,0,0,0,0,0,0
1472,1,0,1,0,0,0,0,0,0,0
1473,0,1,0,0,0,0,0,0,0,0
1474,0,1,0,0,0,0,0,0,0,0
1475,0,1,0,0,0,0,0,0,0,0
1476,1,0,1,0,0,0,0,0,0,0
1477,"0,5",1,0,0,0,0,1,0,0,0
1478,"5,1,2",0,1,1,0,0,1,0,0,0
1479,0,1,0,0,0,0,0,0,0,0
1480,"0,1,6",1,1,0,0,0,0,1,0,0
1481,"0,1,4",1,1,0,0,1,0,0,0,0
1482,"1,6",0,1,0,0,0,0,1,0,0
1483,0,1,0,0,0,0,0,0,0,0
1484,"1,7",0,1,0,0,0,0,0,1,0
1485,"1,5",0,1,0,0,0,1,0,0,0
1486,7,0,0,0,0,0,0,0,1,0
1487,7,0,0,0,0,0,0,0,1,0
1488,"0,1,5",1,1,0,0,0,1,0,0,0
1489,0,1,0,0,0,0,0,0,0,0
1490,"0,1,5",1,1,0,0,0,1,0,0,0
1491,"0,1,5,7",1,1,0,0,0,1,0,1,0
1492,"0,1,5,7",1,1,0,0,0,1,0,1,0
1493,"1,5",0,1,0,0,0,1,0,0,0
1494,"1,0",1,1,0,0,0,0,0,0,0
1495,"0,1,5,7",1,1,0,0,0,1,0,1,0
1496,"1,4",0,1,0,0,1,0,0,0,0
1497,"0,1,5,6,7,8",1,1,0,0,0,1,1,1,1
1498,"0,1,5,7",1,1,0,0,0,1,0,1,0
1499,"0,1,2,5,6,7",1,1,1,0,0,1,1,1,0
1500,"0,1,4,5,7",1,1,0,0,1,1,0,1,0
1501,0,1,0,0,0,0,0,0,0,0
1502,"1,4",0,1,0,0,1,0,0,0,0
1503,"1,2,5",0,1,1,0,0,1,0,0,0
1504,1,0,1,0,0,0,0,0,0,0
1505,"2,5",0,0,1,0,0,1,0,0,0
1506,"0,1,5,7",1,1,0,0,0,1,0,1,0
1507,"1,5,7",0,1,0,0,0,1,0,1,0
1508,"1,5,7",0,1,0,0,0,1,0,1,0
1509,"1,5",0,1,0,0,0,1,0,0,0
1510,"1,5",0,1,0,0,0,1,0,0,0
1511,"1,5,7",0,1,0,0,0,1,0,1,0
1512,0,1,0,0,0,0,0,0,0,0
1513,0,1,0,0,0,0,0,0,0,0
1514,"0,1,6",1,1,0,0,0,0,1,0,0
1515,0,1,0,0,0,0,0,0,0,0
1516,1,0,1,0,0,0,0,0,0,0
1517,"1,7",0,1,0,0,0,0,0,1,0
1518,"1,4,5",0,1,0,0,1,1,0,0,0
1519,"1,5,7",0,1,0,0,0,1,0,1,0
1520,6,0,0,0,0,0,0,1,0,0
1521,0,1,0,0,0,0,0,0,0,0
1522,1,0,1,0,0,0,0,0,0,0
1523,1,0,1,0,0,0,0,0,0,0
1524,"1,2,3",0,1,1,1,0,0,0,0,0
1525,0,1,0,0,0,0,0,0,0,0
1526,0,1,0,0,0,0,0,0,0,0
1527,"1,5",0,1,0,0,0,1,0,0,0
1528,5,0,0,0,0,0,1,0,0,0
1529,"0,5",1,0,0,0,0,1,0,0,0
1530,1,0,1,0,0,0,0,0,0,0
1531,1,0,1,0,0,0,0,0,0,0
1532,1,0,1,0,0,0,0,0,0,0
1533,"1,7",0,1,0,0,0,0,0,1,0
1534,"1,0",1,1,0,0,0,0,0,0,0
1535,1,0,1,0,0,0,0,0,0,0
1536,1,0,1,0,0,0,0,0,0,0
1537,0,1,0,0,0,0,0,0,0,0
1538,0,1,0,0,0,0,0,0,0,0
1539,1,0,1,0,0,0,0,0,0,0
1540,7,0,0,0,0,0,0,0,1,0
1541,0,1,0,0,0,0,0,0,0,0
1542,0,1,0,0,0,0,0,0,0,0
1543,4,0,0,0,0,1,0,0,0,0
1544,1,0,1,0,0,0,0,0,0,0
1545,0,1,0,0,0,0,0,0,0,0
1546,"0,1,2,5,6,7,8",1,1,1,0,0,1,1,1,1
1547,0,1,0,0,0,0,0,0,0,0
